,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
211,11,13,0.3333256464604602,3,9,0.7999664128883655,2,10,0.778710665149231,8,3,0.7965193925099254,3,6,0.5204502293051498,2,8,0.7779195860568662,3,7,0.7571300368508194,7,10,0.7973023579085945,6,12,0.5999868657634981,6,9,0.6057535691840245,1,5,0.3549094824294411,8,3,0.7965193925099254,2,4,0.5925592647030881,9,1,0.6069413875880766,5,9,0.6942285243497757,3,5,0.6160078396820323,10,9,0.8141651955213632,4,6,0.3827062905006732,8,4,0.6875454318060438,8,3,0.7965193925099254,10,8,0.8135531954066335,1,8,0.601500630549305,2,10,0.778710665149231,1,2,0.506607354422753,1,6,0.2620507731710931,4,8,0.6875454318060438,2,3,0.7253214342986376
212,2,9,0.8013769452793331,4,5,0.4544070442095644,8,9,0.8312641842599733,13,4,0.3502142090321771,5,4,0.4544070442095644,10,7,0.8164535262146951,6,7,0.5699901802099512,3,11,0.6327485430537648,1,2,0.5373698175248965,3,6,0.5477162938794591,11,5,0.5335186182764284,4,8,0.7111081909919283,8,1,0.6301392881985437,10,12,0.8312881352067314,12,3,0.8159728263544245,8,5,0.7127793143412076,5,7,0.6606764928924608,4,13,0.3502142090321771,1,3,0.559854342935612,1,13,0.2481773481273488,10,8,0.8312881355939632,1,8,0.6301392881985437,2,6,0.5256054014165578,2,11,0.6124097055388976,10,12,0.8312881352067314,3,10,0.8167068166064022,2,10,0.7988724401057531
213,2,6,0.5199263330381744,12,8,0.8219738782679178,1,8,0.6154443170931857,8,10,0.8224417099756098,1,2,0.5238003881227753,2,6,0.5199263330381744,8,6,0.6193894095495482,9,10,0.8228523553441399,9,4,0.7047697275148179,7,10,0.8082333936865038,8,10,0.8224417099756098,9,10,0.8228523553441399,1,2,0.5238003881227753,2,12,0.7901786452554235,6,7,0.5641303060311169,3,4,0.6293235510504831,3,10,0.8089870026524282,2,12,0.7901786452554235,8,1,0.6154443170931857,8,9,0.8224058531453238,10,8,0.8224417099756098,1,8,0.6154443170931857,3,8,0.8082460851549405,10,12,0.8224417096322838,8,13,0.600508671286685,3,7,0.7707565254558325,6,13,0.2224028246852507
214,2,12,0.8291145652259104,9,10,0.8548073533014606,4,7,0.6932570717246449,4,13,0.4031409632395057,4,11,0.5670869905434256,9,11,0.6978107169394754,2,5,0.6570325740419222,8,9,0.8544448739724306,5,1,0.4298950849818095,3,4,0.674439672263287,7,12,0.8439319287766385,6,12,0.6762133798281524,8,3,0.8451748452349328,2,6,0.5824317551384292,4,11,0.5670869905434256,2,8,0.8291145658412764,11,13,0.4219933229715553,2,9,0.831939985298011,3,8,0.8451748452349328,3,1,0.599541372971613,10,8,0.8548336558527003,1,8,0.6644395032030128,3,6,0.6028643952685975,1,3,0.599541372971613,2,5,0.6570325740419222,6,9,0.6813751489395495,4,5,0.4910280946162647
215,3,7,0.8258060096742195,8,10,0.8581790324039432,4,12,0.755753777396656,2,5,0.6786323223324587,7,10,0.8524952481285548,7,8,0.8519969318349658,2,7,0.8104696057557144,9,10,0.8577315604594709,3,4,0.6953469749590472,2,6,0.6111884548020672,13,5,0.4384053993016282,13,11,0.4469045011354852,5,9,0.76121271398274,1,8,0.6788954458286912,8,12,0.8578613523311769,4,11,0.5844807840142355,12,13,0.6781635326710487,7,8,0.8519969318349658,4,8,0.7557537780876988,3,8,0.8554033713321292,10,8,0.8581790324039432,1,8,0.6788954458286912,3,1,0.6205362207240267,5,6,0.5052279861305025,3,5,0.6969505297554638,9,2,0.8424833727586734,8,3,0.8554033713321292
216,2,10,0.8484544140117158,2,8,0.8478607277442752,2,5,0.6893796885573098,10,12,0.8642144158102409,2,10,0.8484544140117158,5,8,0.7664640495412653,12,11,0.7106700727802919,5,7,0.723840998747683,3,7,0.8342185778054008,4,13,0.450604306112763,2,6,0.6241067969423917,7,10,0.8595755595465036,7,11,0.6949566162407679,1,4,0.4668367044006162,1,6,0.4073816476587512,7,8,0.8590983124849186,10,12,0.8642144158102409,2,8,0.8478607277442752,4,8,0.7649439630094268,8,13,0.6898417307076024,10,8,0.8642144158775819,1,8,0.6899625394772027,7,1,0.6488051047589595,3,5,0.7073450418667346,2,6,0.6241067969423917,13,4,0.450604306112763,2,8,0.8478607277442752
217,3,9,0.8734529702512313,3,13,0.6297510139753941,5,7,0.7357025072054905,3,5,0.7195454426410295,6,2,0.6402791737559445,7,13,0.6518125138310097,1,7,0.6625390479225695,3,13,0.6297510139753941,1,4,0.4830286215160275,6,2,0.6402791737559445,11,2,0.6869801136427509,11,10,0.7215390516804268,5,3,0.7195454426410295,1,3,0.6469549929593104,1,8,0.7023261905203335,8,9,0.8698073093466439,8,13,0.7039912883002762,5,8,0.7769796197574645,4,13,0.4685123704430558,8,5,0.7769796197574645,10,8,0.870776087052524,1,8,0.7023261905203335,6,9,0.7280014077769541,8,10,0.870776087052524,2,7,0.829586368746024,1,6,0.4269142037900479,3,6,0.6591547859186017
218,7,10,0.8730224133335829,4,5,0.5543724064438824,12,3,0.8774461679648652,4,5,0.5543724064438824,3,6,0.6713072820901067,2,10,0.863783796258746,13,7,0.6638274049773321,1,4,0.4965891861891947,11,12,0.7287300012695395,7,13,0.6638274049773321,3,8,0.877446168323476,1,3,0.6586818536178073,5,6,0.551198519456994,4,12,0.7835485267994501,11,12,0.7287300012695395,4,10,0.7842922574695266,6,7,0.6894678525707785,5,12,0.7849751239411888,3,13,0.6424110713940983,3,4,0.728022288477413,10,8,0.874773568079678,1,8,0.712078987793779,5,11,0.625815052478726,10,4,0.7842922574695266,2,9,0.8652453999428324,2,4,0.7108566970751324,7,8,0.8725973859782443
219,6,10,0.7582062652541591,8,10,0.8878117220246133,11,5,0.6522522703508422,5,12,0.8034714990134806,4,8,0.8021375913557127,1,2,0.6657762509395505,2,3,0.8466446686952277,1,4,0.524830595225174,7,11,0.7387251415884122,2,5,0.7336294086849748,2,3,0.8466446686952277,12,8,0.8876111591826159,2,12,0.8793805192087591,8,12,0.8876111591826159,11,8,0.74998532636633,7,8,0.8874969578189658,3,9,0.894476132534064,6,8,0.7573299671084686,9,13,0.7434600347826614,3,12,0.8926843293966213,10,8,0.8878117220246133,1,8,0.7351504452912678,3,6,0.696877127760156,2,5,0.7336294086849748,8,10,0.8878117220246133,2,6,0.6790951588974181,4,7,0.7637904208788979
220,9,10,0.8917688172032882,1,2,0.6660209470126048,5,6,0.5745439493849835,4,8,0.8034815620143745,13,10,0.7380724226399558,6,1,0.4721715676960262,4,7,0.7633640927742961,7,10,0.890894370254847,1,7,0.6997010878735799,9,13,0.7418969189504941,6,2,0.6742487443077209,3,5,0.7485637273443366,1,8,0.7383948770864115,10,6,0.756009808918527,12,4,0.803481561428076,2,4,0.730752713788684,8,2,0.8812535097702676,1,11,0.5278423095259009,7,2,0.8552017326323511,5,8,0.8047912835429996,10,8,0.8927139855766509,1,8,0.7383948770864115,13,10,0.7380724226399558,2,12,0.8812535093886178,1,5,0.5266133174748793,1,2,0.6660209470126048,2,3,0.8458902513168514
221,3,9,0.9052102678923408,3,10,0.9039583510603054,13,5,0.5320599664445421,2,4,0.7459886360667871,2,9,0.892489312113535,1,5,0.5457830654934097,2,9,0.892489312113535,1,3,0.7003671291842211,1,8,0.7517502721497709,6,9,0.7761937342919911,1,12,0.7517502716326434,11,1,0.5450196900999427,8,12,0.8981654737936681,8,3,0.903497361146388,5,3,0.7629594812898952,3,6,0.7118969112090862,7,9,0.899273005856649,5,6,0.5971174552326908,7,12,0.8985132549488977,3,8,0.903497361146388,10,8,0.8983458063107365,1,8,0.7517502721497709,2,7,0.8668920794755477,9,10,0.8971683894478332,7,13,0.7053083433543302,1,7,0.7152848779134862,2,3,0.8582171539270853
222,9,6,0.7281468043822472,1,11,0.4921860596196057,3,1,0.6547034272093233,9,11,0.7340260184996135,8,10,0.8764926627628887,2,3,0.8232489767374233,11,12,0.7317671328078158,9,11,0.7340260184996135,2,11,0.6961757634798995,8,12,0.8762171663146955,3,7,0.8475789060458337,4,5,0.5491487932992096,3,4,0.7232112996742983,2,10,0.8615691909849346,6,10,0.724537849876322,2,6,0.6392383509119937,3,7,0.8475789060458337,3,5,0.7246517028660987,3,6,0.6584610691777362,1,8,0.7113792080017676,10,8,0.8764926627628887,1,8,0.7113792080017676,2,11,0.6961757634798995,6,5,0.5381481553744931,6,8,0.7235970706266395,2,10,0.8615691909849346,3,4,0.7232112996742983
223,3,6,0.6243327508286362,1,11,0.4575100673396451,1,3,0.6246330196340643,4,7,0.7144231738757536,7,12,0.8532274061535303,4,6,0.4982521389616076,8,11,0.7078842900248987,6,7,0.6437141834585349,2,8,0.8405950332914649,8,3,0.8565964726828007,6,12,0.6923670368420859,9,5,0.7646872729004723,1,3,0.6246330196340643,1,8,0.6843940699589388,2,5,0.6801138155265988,7,8,0.8532274065632924,11,8,0.7078842900248987,6,1,0.3886231689257973,8,13,0.6756129142819812,5,11,0.5948991283598903,10,8,0.860678146826649,1,8,0.6843940699589388,5,12,0.7607314760904662,1,11,0.4575100673396451,7,10,0.8537381087499812,2,8,0.8405950332914649,7,13,0.6201000476058784
224,3,7,0.8088756326782027,6,8,0.6689923002139788,3,6,0.5981115697434458,10,6,0.6700223621445669,3,10,0.842389229212652,6,10,0.6700223621445669,1,2,0.5795959183420448,1,4,0.4324919941071826,4,7,0.6951989588191045,7,8,0.8392572191333969,12,4,0.7421206662590114,1,13,0.3063079146620575,3,10,0.842389229212652,6,7,0.6183033512212575,2,3,0.7814124356023147,10,11,0.6897904005906987,3,13,0.5712609858559358,10,13,0.653452765647254,8,11,0.6891246331981384,5,2,0.6595391039278564,10,8,0.8490139228282123,1,8,0.6635187560053264,3,8,0.8417398655549588,9,10,0.8488880758085268,1,3,0.6008208149867301,13,8,0.6523286851268952,8,1,0.6635187560053264
225,4,5,0.4415571486580102,5,7,0.6494817250983056,6,9,0.6210512656343126,9,12,0.8213410420802305,7,12,0.8061403150824545,5,6,0.4047866312654503,1,8,0.6148223007515954,6,10,0.6165662334640278,1,5,0.3722547297881118,4,7,0.6477172386414443,6,10,0.6165662334640278,6,9,0.6210512656343126,4,7,0.6477172386414443,5,7,0.6494817250983056,6,11,0.3539073700214259,6,3,0.538027329905484,2,11,0.5964706191808966,5,6,0.4047866312654503,7,8,0.8061403157186262,4,10,0.7005214593709764,10,8,0.8213507667267692,1,8,0.6148223007515954,2,5,0.6089162501797418,2,3,0.7381020763794464,3,12,0.8067066049237336,2,11,0.5964706191808966,9,8,0.8213410426606049
226,1,9,0.5966158271192883,6,2,0.4923051162804592,9,2,0.776117090866329,3,4,0.6071251759788557,2,8,0.7726174977876494,13,9,0.581764975912012,3,5,0.609043132547237,1,13,0.1993666366262677,3,1,0.5195935103589933,2,3,0.7200180688985894,9,10,0.8088144893023022,8,11,0.6263684593520821,2,10,0.7734176858489468,2,4,0.5855750740774771,7,5,0.6290979930651669,2,3,0.7200180688985894,5,7,0.6290979930651669,13,9,0.581764975912012,3,12,0.7911307102971696,7,8,0.7913511593122011,10,8,0.80814936915764,1,8,0.591126292854008,3,7,0.7518623376122278,9,3,0.7946305063059431,7,2,0.7333757970793522,5,9,0.6872879712153189,2,11,0.5719674561780372
227,4,8,0.6570313700506831,1,10,0.5656574151385595,1,3,0.4895374315747616,3,13,0.453388562865632,10,13,0.5478198871497034,12,7,0.7731219194479189,2,5,0.5601000078682215,8,2,0.7526449942973559,7,8,0.773121920188287,8,12,0.7920447778116194,8,13,0.5465195195822684,2,3,0.696626925316362,1,9,0.5702673088913607,4,5,0.3864326619137492,4,8,0.6570313700506831,8,12,0.7920447778116194,2,3,0.696626925316362,8,12,0.7920447778116194,8,11,0.6038981422645592,7,8,0.773121920188287,10,8,0.792602348655929,1,8,0.5644910067323297,3,2,0.696626925316362,2,9,0.7564340757794371,6,9,0.5729570717877321,5,8,0.6590087217845986,6,7,0.507422440258869
228,5,12,0.6656051216816404,2,3,0.7037849242759239,1,3,0.4979305088435016,7,13,0.4899426716208511,4,6,0.3510444124624614,3,9,0.7814209188988533,5,7,0.6107441088152881,2,3,0.7037849242759239,3,6,0.4938420164817612,3,10,0.7785280506283845,3,1,0.4979305088435016,3,6,0.4938420164817612,4,6,0.3510444124624614,3,8,0.777713122061082,1,2,0.4744062916656514,5,10,0.666648045356937,7,13,0.4899426716208511,7,10,0.7794238547584877,8,4,0.6636442196827032,13,12,0.5554230545731951,10,8,0.7973244445812855,1,8,0.5718215820523433,1,5,0.3184794605014187,3,4,0.5879830994615562,2,5,0.5679998626416844,2,5,0.5679998626416844,10,11,0.610889655115314
229,5,6,0.3166417427707354,12,9,0.7807838531585336,4,6,0.3136960972743632,4,8,0.6407089035877912,12,13,0.5243830142737745,1,9,0.5523818369951434,3,10,0.7577906212109243,2,11,0.5265739456075853,6,8,0.5439034354089974,2,9,0.7410079468250784,5,7,0.5852883625428723,3,11,0.5488648047636816,11,8,0.5882395332708856,5,2,0.5408414088423509,3,4,0.5617434290571329,3,5,0.5637907073598957,7,8,0.7587575114896642,4,8,0.6407089035877912,13,11,0.2606661113107152,6,8,0.5439034354089974,10,8,0.7802064255389307,1,8,0.5464273122111598,2,8,0.7370407092006067,10,13,0.5257152242596405,1,6,0.1851018224547697,2,3,0.6787427340668344,5,10,0.6438138342786992
230,5,7,-8.238230892486856,6,8,-7.451440005462606,1,4,-8.58226618270841,1,5,-8.586071134858045,8,5,-8.137540903044513,1,13,-8.359151687330169,12,3,-7.543928261155367,4,10,-8.133198026086692,2,6,-7.658315861318172,3,11,-7.169959628934661,2,7,-7.658477144570316,5,12,-8.137564864758422,2,6,-7.658315861318172,7,1,-7.911488772564116,8,12,-7.44378871655168,2,4,-8.30075538256933,8,3,-7.543930959790781,4,13,-8.626306120643171,8,13,-7.834644802053933,3,7,-7.638874876199758,10,8,-7.444949058151739,1,8,-7.802554870839515,5,3,-8.287445955898173,9,3,-7.536262882508117,2,9,-7.555443117104073,8,11,-7.010215443124993,7,11,-7.1232689120027946
231,7,9,0.7847074755349576,2,3,0.7027410778466405,9,12,0.8027827816695153,1,3,0.496622696120653,10,1,0.5747552643655564,2,5,0.5644781718738991,10,2,0.761574891729449,3,11,0.5777428959299568,2,4,0.5625061458534968,10,3,0.7803359494286046,4,6,0.3464358835939815,2,5,0.5644781718738991,6,7,0.5163490618266405,10,6,0.57798821280433,1,2,0.4732612806227821,10,1,0.5747552643655564,11,2,0.5565406386451979,7,11,0.5866398277896943,7,5,0.6082816800207546,5,10,0.6659232549760328,10,8,0.8022829937202565,1,8,0.5735850733674965,5,7,0.6082816800207546,13,11,0.297186889402107,13,10,0.5561555480378196,2,9,0.7645867469376664,2,8,0.7607237991231968
232,5,6,0.3588103611202775,3,5,0.5953877732262403,8,9,0.8065153659007065,4,8,0.6709580061281573,3,4,0.5934388921971955,7,9,0.7891997248640253,5,12,0.6728715488508565,9,8,0.8065153659007065,7,9,0.7891997248640253,1,6,0.2331017411602374,8,10,0.8061025041872182,6,11,0.3119366286929438,10,12,0.8061025037192399,2,11,0.5648491096940873,1,11,0.3278415084921129,3,5,0.5953877732262403,11,13,0.3076015545759227,5,7,0.61696409409123,2,8,0.7658295676257127,6,8,0.5821206410968148,10,8,0.8061025041872182,1,8,0.5826049135250182,5,7,0.61696409409123,2,3,0.7089959494207059,8,10,0.8061025041872182,9,5,0.6781065818910142,7,9,0.7891997248640253
233,2,12,0.747970464827001,1,6,0.2019124969969922,1,5,0.306355742357151,1,5,0.306355742357151,10,5,0.6568082474612404,2,3,0.6879033120439404,7,11,0.5781753421000932,1,2,0.4619280728393016,6,12,0.5542118341407589,2,13,0.4149774361930575,4,8,0.6538455374772671,2,6,0.4437292703942892,10,8,0.7926930519580182,2,9,0.7519490854242767,3,8,0.767577824896424,12,5,0.6557195396503726,2,8,0.7479704659156087,13,7,0.4677023403039552,5,4,0.3797160183274802,1,8,0.5655196804977634,10,8,0.7926930519580182,1,8,0.5655196804977634,3,7,0.7230605375384362,6,13,0.1252578564169695,1,4,0.3035555397741899,7,8,0.7701847675569695,2,7,0.7034944109320966
234,9,12,0.7956021784757173,1,2,0.4795939324739584,1,11,0.3189347058817633,1,9,0.5813082160502192,7,9,0.7802518526780569,12,4,0.6669738526611471,1,4,0.3242783648990111,9,12,0.7956021784757173,6,10,0.5753605619083182,1,3,0.503530472417028,3,10,0.7784077906864066,3,8,0.7776066463059577,8,10,0.7953620392644334,8,10,0.7953620392644334,3,4,0.5930511813384779,12,2,0.7582727613950355,13,10,0.5578269188910217,7,8,0.7776084583151034,3,6,0.4940629872010091,3,8,0.7776066463059577,10,8,0.7953620392644334,1,8,0.5757352909393947,4,13,0.2898329951766846,2,6,0.4705049422165146,3,4,0.5930511813384779,7,9,0.7802518526780569,2,13,0.4418654532011991
235,2,9,0.7859281513367244,12,10,0.8159750504452752,3,11,0.6075620950527918,4,7,0.6400876807968039,6,10,0.6097899656482082,4,5,0.4324316907901445,8,3,0.8008937952850378,2,7,0.744510577330832,6,7,0.5528120761256736,5,12,0.6939643390695025,5,12,0.6939643390695025,2,6,0.5081787164458575,2,12,0.7825848858507921,5,9,0.6987804742396022,3,7,0.7627943733500033,10,8,0.8159750508001747,2,8,0.7825848866410241,12,6,0.6086567102579657,8,11,0.6392505603085341,4,7,0.6400876807968039,10,8,0.8159750508001747,1,8,0.6054973336834437,1,9,0.6108336492517255,10,13,0.5912209151608045,2,8,0.7825848866410241,13,9,0.596166364997626,7,11,0.6137905422101317
236,5,7,0.6394886001513339,2,3,0.7296760923427705,1,5,0.3592762336974822,3,4,0.6176269051110075,12,6,0.6057957792919363,2,3,0.7296760923427705,3,7,0.7615035320769287,11,8,0.6446473930162158,1,3,0.5350014376357166,2,6,0.5033091436617876,2,3,0.7296760923427705,2,7,0.7430420147882393,10,3,0.8017264636908805,12,11,0.6446473923468541,2,4,0.5961014448271253,8,4,0.6911491807962729,8,2,0.7824653726844492,8,4,0.6911491807962729,8,10,0.8181724429277225,7,8,0.8011879020928938,10,8,0.8181724429277225,1,8,0.6068957034134468,2,11,0.5898113346716363,2,3,0.7296760923427705,8,12,0.8176752459061323,9,7,0.8036904137341355,4,7,0.637714339787084
237,1,3,0.5765491283841087,3,7,0.7941489660441414,9,3,0.8328789374455852,5,3,0.6566642929765867,9,10,0.8420532549161227,4,12,0.7237872227085873,2,4,0.6350359990827689,12,13,0.6319204569429158,3,5,0.6566642929765867,3,4,0.6549506420428999,2,4,0.6350359990827689,1,7,0.5952256851314605,8,9,0.8416509931985258,2,10,0.8136383124798221,1,7,0.5952256851314605,4,6,0.4416873489849768,13,9,0.6377973996346049,4,5,0.4694793385965712,8,11,0.6760003325234084,7,12,0.8290158018542184,10,8,0.8418581025261671,1,8,0.6436046067038397,6,10,0.652828046717119,2,12,0.8129213644799742,2,9,0.8159637662345788,2,6,0.5551448296199963,3,7,0.7941489660441414
238,10,5,0.7137988689035194,3,7,0.7820749542909966,3,5,0.6440044048362042,1,3,0.5601367044627599,7,11,0.6348636441349915,5,9,0.7174230716198615,4,13,0.3589329376187063,3,8,0.8180236784946646,4,5,0.456053833243949,3,6,0.5609381330265688,11,12,0.6581841129576631,2,7,0.7647673132888315,6,11,0.3752648808287308,2,3,0.7525044708775303,2,11,0.6093362090609714,5,8,0.7128615940059155,7,10,0.8176745925779935,4,8,0.7111291203456656,1,6,0.3069314532494295,4,5,0.456053833243949,10,8,0.8302273629891906,1,8,0.6272211315608729,4,9,0.715692054634973,3,13,0.5312534628404679,2,10,0.8014329455070565,10,13,0.617898356571541,2,6,0.5392913453488974
239,1,13,0.3175565523760533,2,12,0.8332327759907942,6,4,0.4840571990957083,8,9,0.8549712204601555,1,9,0.6725870608652867,2,9,0.8358920578023614,7,10,0.8472946862681877,3,12,0.8487176669233774,5,10,0.7479599834117232,1,3,0.6058331880468106,9,12,0.8549712201950406,5,8,0.7471109898455633,7,8,0.8467599855124457,3,7,0.8167716268299826,3,4,0.6814293228185186,4,11,0.5707700075199031,12,13,0.6652729380902695,3,6,0.6158160915388362,11,8,0.6948012799823267,4,8,0.7454853627764599,10,8,0.8555027995002427,1,8,0.6679405857995383,4,8,0.7454853627764599,5,10,0.7479599834117232,1,8,0.6679405857995383,4,5,0.4990476052828864,8,4,0.7454853627764599
