,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
119,119,119,119,119,2,10,0.8552607253098554,10,3,0.8696670194615693,10,3,0.8696670194615693,10,9,0.8630171783155123,9,10,0.8630171783155123,10,9,0.8630171783155123,3,10,0.8696670194615693,3,10,0.8696670194615693,3,10,0.8696670194615693,3,10,0.8696670194615693,8,11,0.7128838047348209,8,12,0.8637417046857999,8,13,0.706807906279284,8,10,0.8639769764303565,8,13,0.706807906279284,8,12,0.8637417046857999,8,12,0.8637417046857999,8,12,0.8637417046857999,8,7,0.863279602300874,8,12,0.8637417046857999,10,8,0.8639769764303565,1,8,0.7001986096309281,2,9,0.8566530133204785,9,10,0.8630171783155123,9,10,0.8630171783155123,8,2,0.8547254792175172,10,8,0.8639769764303565
120,120,120,120,120,2,10,0.8616345172591068,10,3,0.8756511875892102,10,3,0.8756511875892102,10,9,0.8666918714430868,9,10,0.8666918714430868,10,9,0.8666918714430868,3,10,0.8756511875892102,3,10,0.8756511875892102,3,10,0.8756511875892102,3,10,0.8756511875892102,8,11,0.7200437544216165,8,12,0.8676076429180117,8,13,0.71802006257578,8,10,0.86781578312275,8,13,0.71802006257578,8,12,0.8676076429180117,8,12,0.8676076429180117,8,12,0.8676076429180117,8,7,0.8686853743781255,8,12,0.8676076429180117,10,8,0.86781578312275,1,8,0.709656845055751,2,9,0.8628940372708087,9,10,0.8666918714430868,9,10,0.8666918714430868,8,2,0.8611256420509192,10,8,0.86781578312275
121,121,121,121,121,2,10,0.8663482380486609,10,3,0.8801958555185022,10,3,0.8801958555185022,10,9,0.871043668446476,9,10,0.871043668446476,10,9,0.871043668446476,3,10,0.8801958555185022,3,10,0.8801958555185022,3,10,0.8801958555185022,3,10,0.8801958555185022,8,11,0.7270311032442554,8,12,0.8720056201314166,8,13,0.7241860242097264,8,10,0.8722064667934882,8,13,0.7241860242097264,8,12,0.8720056201314166,8,12,0.8720056201314166,8,12,0.8720056201314166,8,7,0.873257459792047,8,12,0.8720056201314166,10,8,0.8722064667934882,1,8,0.7164125919235271,2,9,0.8675768317877806,9,10,0.871043668446476,9,10,0.871043668446476,8,2,0.8658466955838389,10,8,0.8722064667934882
122,122,122,122,122,2,10,0.8549517547935515,10,3,0.869028288767735,10,3,0.869028288767735,10,9,0.8573589094403996,9,10,0.8573589094403996,10,9,0.8573589094403996,3,10,0.869028288767735,3,10,0.869028288767735,3,10,0.869028288767735,3,10,0.869028288767735,8,11,0.7080217428945171,8,12,0.8584140218918153,8,13,0.7134366880531657,8,10,0.8586072437849157,8,13,0.7134366880531657,8,12,0.8584140218918153,8,12,0.8584140218918153,8,12,0.8584140218918153,8,7,0.8610866182218788,8,12,0.8584140218918153,10,8,0.8586072437849157,1,8,0.7008703985897108,2,9,0.8561044499035173,9,10,0.8573589094403996,9,10,0.8573589094403996,8,2,0.8544568046854226,10,8,0.8586072437849157
123,123,123,123,123,2,10,0.8600837795349052,10,3,0.8740547679336463,10,3,0.8740547679336463,10,9,0.8631599652537508,9,10,0.8631599652537508,10,9,0.8631599652537508,3,10,0.8740547679336463,3,10,0.8740547679336463,3,10,0.8740547679336463,3,10,0.8740547679336463,8,11,0.7164706540435084,8,12,0.8641953926808648,8,13,0.7187823626036467,8,10,0.8643890408579923,8,13,0.7187823626036467,8,12,0.8641953926808648,8,12,0.8641953926808648,8,12,0.8641953926808648,8,7,0.8664390692747203,8,12,0.8641953926808648,10,8,0.8643890408579923,1,8,0.7078447207975508,2,9,0.861255167350544,9,10,0.8631599652537508,9,10,0.8631599652537508,8,2,0.8595887207812829,10,8,0.8643890408579923
124,124,124,124,124,2,10,0.861896202602032,10,3,0.8756487985970738,10,3,0.8756487985970738,10,9,0.8638081669193792,9,10,0.8638081669193792,10,9,0.8638081669193792,3,10,0.8756487985970738,3,10,0.8756487985970738,3,10,0.8756487985970738,3,10,0.8756487985970738,8,11,0.7178170355376462,8,12,0.864916381963909,8,13,0.7224663702649243,8,10,0.865099237594351,8,13,0.7224663702649243,8,12,0.864916381963909,8,12,0.864916381963909,8,12,0.864916381963909,8,7,0.8678418929656735,8,12,0.864916381963909,10,8,0.865099237594351,1,8,0.7102411270250565,2,9,0.8630179252329472,9,10,0.8638081669193792,9,10,0.8638081669193792,8,2,0.8614114914062783,10,8,0.865099237594351
125,125,125,125,125,2,10,0.862047999753067,10,3,0.8762876431188914,10,3,0.8762876431188914,10,9,0.8669583653205089,9,10,0.8669583653205089,10,9,0.8669583653205089,3,10,0.8762876431188914,3,10,0.8762876431188914,3,10,0.8762876431188914,3,10,0.8762876431188914,8,11,0.7213516394759337,8,12,0.8678995885978604,8,13,0.7183345230219438,8,10,0.8681073025000434,8,13,0.7183345230219438,8,12,0.8678995885978604,8,12,0.8678995885978604,8,12,0.8678995885978604,8,7,0.8690390213023961,8,12,0.8678995885978604,10,8,0.8681073025000434,1,8,0.7114198307205106,2,9,0.8632837039133309,9,10,0.8669583653205089,9,10,0.8669583653205089,8,2,0.8615398103108505,10,8,0.8681073025000434
126,126,126,126,126,2,10,0.8518902664540788,10,3,0.8670615341897632,10,3,0.8670615341897632,10,9,0.862565019992055,9,10,0.862565019992055,10,9,0.862565019992055,3,10,0.8670615341897632,3,10,0.8670615341897632,3,10,0.8670615341897632,3,10,0.8670615341897632,8,11,0.7127797179438149,8,12,0.8631354813966491,8,13,0.6983928539212795,8,10,0.8633974217400835,8,13,0.6983928539212795,8,12,0.8631354813966491,8,12,0.8631354813966491,8,12,0.8631354813966491,8,7,0.860928462465606,8,12,0.8631354813966491,10,8,0.8633974217400835,1,8,0.698083162566893,2,9,0.8533801390972527,9,10,0.862565019992055,9,10,0.862565019992055,8,2,0.8513298984299443,10,8,0.8633974217400835
127,127,127,127,127,2,10,0.8309025843990254,10,3,0.8475406919502159,10,3,0.8475406919502159,10,9,0.848238997610557,9,10,0.848238997610557,10,9,0.848238997610557,3,10,0.8475406919502159,3,10,0.8475406919502159,3,10,0.8475406919502159,3,10,0.8475406919502159,8,11,0.691931038734479,8,12,0.8483779172250907,8,13,0.6644621642468378,8,10,0.8487073613804212,8,13,0.6644621642468378,8,12,0.8483779172250907,8,12,0.8483779172250907,8,12,0.8483779172250907,8,7,0.8423185464380785,8,12,0.8483779172250907,10,8,0.8487073613804212,1,8,0.6731311114880605,2,9,0.83267939684377,9,10,0.848238997610557,9,10,0.848238997610557,8,2,0.8302772105863995,10,8,0.8487073613804212
128,128,128,128,128,2,10,0.8311546670322401,10,3,0.8477190854642125,10,3,0.8477190854642125,10,9,0.8488120502334504,9,10,0.8488120502334504,10,9,0.8488120502334504,3,10,0.8477190854642125,3,10,0.8477190854642125,3,10,0.8477190854642125,3,10,0.8477190854642125,8,11,0.6920044815714022,8,12,0.8489194329031826,8,13,0.6642773552260259,8,10,0.8492516704478305,8,13,0.6642773552260259,8,12,0.8489194329031826,8,12,0.8489194329031826,8,12,0.8489194329031826,8,7,0.8426907841058267,8,12,0.8489194329031826,10,8,0.8492516704478305,1,8,0.6726120141274179,2,9,0.8329572880305396,9,10,0.8488120502334504,9,10,0.8488120502334504,8,2,0.8305264249824289,10,8,0.8492516704478305
129,129,129,129,129,2,10,0.8211820715933604,10,3,0.8380856051499985,10,3,0.8380856051499985,10,9,0.8440200995277829,9,10,0.8440200995277829,10,9,0.8440200995277829,3,10,0.8380856051499985,3,10,0.8380856051499985,3,10,0.8380856051499985,3,10,0.8380856051499985,8,11,0.6828846892053466,8,12,0.8437745210735328,8,13,0.6466661355322292,8,10,0.8441511360137699,8,13,0.6466661355322292,8,12,0.8437745210735328,8,12,0.8437745210735328,8,12,0.8437745210735328,8,7,0.8345663780116708,8,12,0.8437745210735328,10,8,0.8441511360137699,1,8,0.6585374878951792,2,9,0.8232410367199477,9,10,0.8440200995277829,9,10,0.8440200995277829,8,2,0.8205107536585817,10,8,0.8441511360137699
130,130,130,130,130,2,10,0.7928657633684174,10,3,0.8108057428028445,10,3,0.8108057428028445,10,9,0.8224540436338678,9,10,0.8224540436338678,10,9,0.8224540436338678,3,10,0.8108057428028445,3,10,0.8108057428028445,3,10,0.8108057428028445,3,10,0.8108057428028445,8,11,0.6487709380790645,8,12,0.8216932945117355,8,13,0.6046595580814026,8,10,0.8221441532783894,8,13,0.6046595580814026,8,12,0.8216932945117355,8,12,0.8216932945117355,8,12,0.8216932945117355,8,7,0.8087064267715234,8,12,0.8216932945117355,10,8,0.8221441532783894,1,8,0.6195092654426285,2,9,0.7952800134939028,9,10,0.8224540436338678,9,10,0.8224540436338678,8,2,0.7921217913234133,10,8,0.8221441532783894
131,131,131,131,131,2,10,0.771409047754284,10,3,0.7903032129011651,10,3,0.7903032129011651,10,9,0.8071469885371251,9,10,0.8071469885371251,10,9,0.8071469885371251,3,10,0.7903032129011651,3,10,0.7903032129011651,3,10,0.7903032129011651,3,10,0.7903032129011651,8,11,0.6282341367852169,8,12,0.8059787382936952,8,13,0.5725004405325114,8,10,0.8064868139674503,8,13,0.5725004405325114,8,12,0.8059787382936952,8,12,0.8059787382936952,8,12,0.8059787382936952,8,7,0.7894492073687676,8,12,0.8059787382936952,10,8,0.8064868139674503,1,8,0.5933634462657753,2,9,0.7741076676104065,9,10,0.8071469885371251,9,10,0.8071469885371251,8,2,0.7706096812043567,10,8,0.8064868139674503
132,132,132,132,132,2,10,0.7866561117153856,10,3,0.8048671232902251,10,3,0.8048671232902251,10,9,0.8204356301784149,9,10,0.8204356301784149,10,9,0.8204356301784149,3,10,0.8048671232902251,3,10,0.8048671232902251,3,10,0.8048671232902251,3,10,0.8048671232902251,8,11,0.6459239929827956,8,12,0.8194067519431188,8,13,0.5930824539149568,8,10,0.8198894566526873,8,13,0.5930824539149568,8,12,0.8194067519431188,8,12,0.8194067519431188,8,12,0.8194067519431188,8,7,0.803980047425013,8,12,0.8194067519431188,10,8,0.8198894566526873,1,8,0.611053654656456,2,9,0.7892698363301751,9,10,0.8204356301784149,9,10,0.8204356301784149,8,2,0.7858813439982767,10,8,0.8198894566526873
133,133,133,133,133,2,10,0.7911398985269694,10,3,0.8091253184180641,10,3,0.8091253184180641,10,9,0.8248946314931656,9,10,0.8248946314931656,10,9,0.8248946314931656,3,10,0.8091253184180641,3,10,0.8091253184180641,3,10,0.8091253184180641,3,10,0.8091253184180641,8,11,0.6521256161915655,8,12,0.8238800143453788,8,13,0.5986509606245374,8,10,0.8243580906397446,8,13,0.5986509606245374,8,12,0.8238800143453788,8,12,0.8238800143453788,8,12,0.8238800143453788,8,7,0.8084453270664561,8,12,0.8238800143453788,10,8,0.8243580906397446,1,8,0.6167640346065384,2,9,0.7937487128896589,9,10,0.8248946314931656,9,10,0.8248946314931656,8,2,0.7903697464864962,10,8,0.8243580906397446
134,134,134,134,134,2,10,0.7788329623863057,10,3,0.7972079940627613,10,3,0.7972079940627613,10,9,0.8123752475841501,9,10,0.8123752475841501,10,9,0.8123752475841501,3,10,0.7972079940627613,3,10,0.7972079940627613,3,10,0.7972079940627613,3,10,0.7972079940627613,8,11,0.6323504479749268,8,12,0.8113127453382075,8,13,0.5839238724850281,8,10,0.8118030707789401,8,13,0.5839238724850281,8,12,0.8113127453382075,8,12,0.8113127453382075,8,12,0.8113127453382075,8,7,0.796099912707118,8,12,0.8113127453382075,10,8,0.8118030707789401,1,8,0.5987751204610331,2,9,0.7814639313779578,9,10,0.8123752475841501,9,10,0.8123752475841501,8,2,0.7780502585052455,10,8,0.8118030707789401
135,135,135,135,135,2,10,0.7741037374108833,10,3,0.7928828593072799,10,3,0.7928828593072799,10,9,0.8086283187528776,9,10,0.8086283187528776,10,9,0.8086283187528776,3,10,0.7928828593072799,3,10,0.7928828593072799,3,10,0.7928828593072799,3,10,0.7928828593072799,8,11,0.6295185306828659,8,12,0.8075295644545188,8,13,0.576930095422514,8,10,0.8080289686113006,8,13,0.576930095422514,8,12,0.8075295644545188,8,12,0.8075295644545188,8,12,0.8075295644545188,8,7,0.7917153297799762,8,12,0.8075295644545188,10,8,0.8080289686113006,1,8,0.5955267989483348,2,9,0.776751544569855,9,10,0.8086283187528776,9,10,0.8086283187528776,8,2,0.7733126381590356,10,8,0.8080289686113006
136,136,136,136,136,2,10,0.7552929308038427,10,3,0.7745276691629264,10,3,0.7745276691629264,10,9,0.7990829300307289,9,10,0.7990829300307289,10,9,0.7990829300307289,3,10,0.7745276691629264,3,10,0.7745276691629264,3,10,0.7745276691629264,3,10,0.7745276691629264,8,11,0.6140059684015242,8,12,0.797353983664113,8,13,0.5455441027484282,8,10,0.7979288028241589,8,13,0.5455441027484282,8,12,0.797353983664113,8,12,0.797353983664113,8,12,0.797353983664113,8,7,0.7762100867046214,8,12,0.797353983664113,10,8,0.7979288028241589,1,8,0.5689061521904027,2,9,0.758407361629978,9,10,0.7990829300307289,9,10,0.7990829300307289,8,2,0.7544284976857983,10,8,0.7979288028241589
137,137,137,137,137,2,10,0.7916304981749614,10,3,0.8096646262898507,10,3,0.8096646262898507,10,9,0.8240974367971419,9,10,0.8240974367971419,10,9,0.8240974367971419,3,10,0.8096646262898507,3,10,0.8096646262898507,3,10,0.8096646262898507,3,10,0.8096646262898507,8,11,0.6513308255461564,8,12,0.8231719758487348,8,13,0.6006903366759115,8,10,0.8236413356707462,8,13,0.6006903366759115,8,12,0.8231719758487348,8,12,0.8231719758487348,8,12,0.8231719758487348,8,7,0.8084753942455549,8,12,0.8231719758487348,10,8,0.8236413356707462,1,8,0.6174330166352006,2,9,0.7941682790743161,9,10,0.8240974367971419,9,10,0.8240974367971419,8,2,0.7908688825935477,10,8,0.8236413356707462
138,138,138,138,138,2,10,0.8248642063823423,10,3,0.8411443946242605,10,3,0.8411443946242605,10,9,0.8460701760592082,9,10,0.8460701760592082,10,9,0.8460701760592082,3,10,0.8411443946242605,3,10,0.8411443946242605,3,10,0.8411443946242605,3,10,0.8411443946242605,8,11,0.6826285826807093,8,12,0.8458840239470774,8,13,0.6533386918487935,8,10,0.846248303322619,8,13,0.6533386918487935,8,12,0.8458840239470774,8,12,0.8458840239470774,8,12,0.8458840239470774,8,7,0.8376894992236439,8,12,0.8458840239470774,10,8,0.846248303322619,1,8,0.6581661994814828,2,9,0.8268888611509431,9,10,0.8460701760592082,9,10,0.8460701760592082,8,2,0.8242040846722647,10,8,0.846248303322619
139,139,139,139,139,2,10,0.8383811477637219,10,3,0.8541329803665146,10,3,0.8541329803665146,10,9,0.8570365492501452,9,10,0.8570365492501452,10,9,0.8570365492501452,3,10,0.8541329803665146,3,10,0.8541329803665146,3,10,0.8541329803665146,3,10,0.8541329803665146,8,11,0.700284696297361,8,12,0.8570599429782307,8,13,0.6727201897627222,8,10,0.8573923499724545,8,13,0.6727201897627222,8,12,0.8570599429782307,8,12,0.8570599429782307,8,12,0.8570599429782307,8,7,0.8502701938715557,8,12,0.8570599429782307,10,8,0.8573923499724545,1,8,0.6776994566120905,2,9,0.840264986090631,9,10,0.8570365492501452,9,10,0.8570365492501452,8,2,0.8377523592163572,10,8,0.8573923499724545
140,140,140,140,140,2,10,0.8385548980510259,10,3,0.8545087857346134,10,3,0.8545087857346134,10,9,0.858396929667141,9,10,0.858396929667141,10,9,0.858396929667141,3,10,0.8545087857346134,3,10,0.8545087857346134,3,10,0.8545087857346134,3,10,0.8545087857346134,8,11,0.7033952386537343,8,12,0.8583690654451088,8,13,0.6713353867615749,8,10,0.8587094196157947,8,13,0.6713353867615749,8,12,0.8583690654451088,8,12,0.8583690654451088,8,12,0.8583690654451088,8,7,0.8508549409807872,8,12,0.8583690654451088,10,8,0.8587094196157947,1,8,0.6789363932629224,2,9,0.8404729428702065,9,10,0.858396929667141,9,10,0.858396929667141,8,2,0.837918751731674,10,8,0.8587094196157947
141,141,141,141,141,2,10,0.8576354575281838,10,3,0.872112167287534,10,3,0.872112167287534,10,9,0.8705314352564337,9,10,0.8705314352564337,10,9,0.8705314352564337,3,10,0.872112167287534,3,10,0.872112167287534,3,10,0.872112167287534,3,10,0.872112167287534,8,11,0.7216939552820563,8,12,0.8709606595102949,8,13,0.7035079141546063,8,10,0.871231765253482,8,13,0.7035079141546063,8,12,0.8709606595102949,8,12,0.8709606595102949,8,12,0.8709606595102949,8,7,0.8674574186252368,8,12,0.8709606595102949,10,8,0.871231765253482,1,8,0.7021130637708564,2,9,0.8592433296927624,9,10,0.8705314352564337,9,10,0.8705314352564337,8,2,0.8570660935495359,10,8,0.871231765253482
142,142,142,142,142,2,10,0.8663209999214042,10,3,0.8805120548147102,10,3,0.8805120548147102,10,9,0.8793170587812558,9,10,0.8793170587812558,10,9,0.8793170587812558,3,10,0.8805120548147102,3,10,0.8805120548147102,3,10,0.8805120548147102,3,10,0.8805120548147102,8,11,0.7356547706070174,8,12,0.8797940902288499,8,13,0.7141798328470231,8,10,0.8800561298348374,8,13,0.7141798328470231,8,12,0.8797940902288499,8,12,0.8797940902288499,8,12,0.8797940902288499,8,7,0.8761453808042288,8,12,0.8797940902288499,10,8,0.8800561298348374,1,8,0.7152600558275601,2,9,0.8678989161194264,9,10,0.8793170587812558,9,10,0.8793170587812558,8,2,0.8657611262124039,10,8,0.8800561298348374
143,143,143,143,143,2,10,0.8573444256222831,10,3,0.8719474195319636,10,3,0.8719474195319636,10,9,0.8695556660923738,9,10,0.8695556660923738,10,9,0.8695556660923738,3,10,0.8719474195319636,3,10,0.8719474195319636,3,10,0.8719474195319636,3,10,0.8719474195319636,8,11,0.7211793060709624,8,12,0.8700336343113204,8,13,0.703877137319934,8,10,0.8703000342389529,8,13,0.703877137319934,8,12,0.8700336343113204,8,12,0.8700336343113204,8,12,0.8700336343113204,8,7,0.8669200961668189,8,12,0.8700336343113204,10,8,0.8703000342389529,1,8,0.7026426865631501,2,9,0.85891447375268,9,10,0.8695556660923738,9,10,0.8695556660923738,8,2,0.8567796932154146,10,8,0.8703000342389529
144,144,144,144,144,2,10,0.8689399180253747,10,3,0.8829163119535516,10,3,0.8829163119535516,10,9,0.8777257518258578,9,10,0.8777257518258578,10,9,0.8777257518258578,3,10,0.8829163119535516,3,10,0.8829163119535516,3,10,0.8829163119535516,3,10,0.8829163119535516,8,11,0.7348331270278556,8,12,0.878456516066733,8,13,0.7220824059441076,8,10,0.8786862870340613,8,13,0.7220824059441076,8,12,0.878456516066733,8,12,0.878456516066733,8,12,0.878456516066733,8,7,0.8772812773351468,8,12,0.878456516066733,10,8,0.8786862870340613,1,8,0.7197448942036746,2,9,0.870335862874945,9,10,0.8777257518258578,9,10,0.8777257518258578,8,2,0.8684109670021272,10,8,0.8786862870340613
145,145,145,145,145,2,10,0.8682384717629458,10,3,0.8818478284464454,10,3,0.8818478284464454,10,9,0.8817789066953142,9,10,0.8817789066953142,10,9,0.8817789066953142,3,10,0.8818478284464454,3,10,0.8818478284464454,3,10,0.8818478284464454,3,10,0.8818478284464454,8,11,0.7375875017879319,8,12,0.8821794706445415,8,13,0.7172908651633657,8,10,0.8824387981823796,8,13,0.7172908651633657,8,12,0.8821794706445415,8,12,0.8821794706445415,8,12,0.8821794706445415,8,7,0.8782568938363411,8,12,0.8821794706445415,10,8,0.8824387981823796,1,8,0.7153622871214983,2,9,0.8698999701771456,9,10,0.8817789066953142,9,10,0.8817789066953142,8,2,0.8676804520249755,10,8,0.8824387981823796
146,146,146,146,146,2,10,0.8689851353717227,10,3,0.8828441953035172,10,3,0.8828441953035172,10,9,0.8760364157641661,9,10,0.8760364157641661,10,9,0.8760364157641661,3,10,0.8828441953035172,3,10,0.8828441953035172,3,10,0.8828441953035172,3,10,0.8828441953035172,8,11,0.733580553336187,8,12,0.8768691776689275,8,13,0.7246695081844793,8,10,0.877084415325833,8,13,0.7246695081844793,8,12,0.8768691776689275,8,12,0.8768691776689275,8,12,0.8768691776689275,8,7,0.8767123636633405,8,12,0.8768691776689275,10,8,0.877084415325833,1,8,0.7196567595772868,2,9,0.8703111633567628,9,10,0.8760364157641661,9,10,0.8760364157641661,8,2,0.8684699927387977,10,8,0.877084415325833
147,147,147,147,147,2,10,0.8746023739988601,10,3,0.888055443957174,10,3,0.888055443957174,10,9,0.8798619757140598,9,10,0.8798619757140598,10,9,0.8798619757140598,3,10,0.888055443957174,3,10,0.888055443957174,3,10,0.888055443957174,3,10,0.888055443957174,8,11,0.7401943857695583,8,12,0.8808250034086298,8,13,0.7340348343083143,8,10,0.8810201443235419,8,13,0.7340348343083143,8,12,0.8808250034086298,8,12,0.8808250034086298,8,12,0.8808250034086298,8,7,0.8816830799472349,8,12,0.8808250034086298,10,8,0.8810201443235419,1,8,0.7277827268601745,2,9,0.8758408988925792,9,10,0.8798619757140598,9,10,0.8798619757140598,8,2,0.8741067943863341,10,8,0.8810201443235419
148,148,148,148,148,2,10,0.879679445449976,10,3,0.892986331524887,10,3,0.892986331524887,10,9,0.8837185629081429,9,10,0.8837185629081429,10,9,0.8837185629081429,3,10,0.892986331524887,3,10,0.892986331524887,3,10,0.892986331524887,3,10,0.892986331524887,8,11,0.7470468376011005,8,12,0.8847816530063863,8,13,0.7415080976702735,8,10,0.884963045757484,8,13,0.7415080976702735,8,12,0.8847816530063863,8,12,0.8847816530063863,8,12,0.8847816530063863,8,7,0.8863150196705389,8,12,0.8847816530063863,10,8,0.884963045757484,1,8,0.7359118095341906,2,9,0.8808481031086738,9,10,0.8837185629081429,9,10,0.8837185629081429,8,2,0.8791974397183359,10,8,0.884963045757484
149,149,149,149,149,2,10,0.879544140219804,10,3,0.8928486570507036,10,3,0.8928486570507036,10,9,0.8847153585634485,9,10,0.8847153585634485,10,9,0.8847153585634485,3,10,0.8928486570507036,3,10,0.8928486570507036,3,10,0.8928486570507036,3,10,0.8928486570507036,8,11,0.7479852602513433,8,12,0.8857043586969069,8,13,0.7401701779764323,8,10,0.8858935001819866,8,13,0.7401701779764323,8,12,0.8857043586969069,8,12,0.8857043586969069,8,12,0.8857043586969069,8,7,0.8865784620789391,8,12,0.8857043586969069,10,8,0.8858935001819866,1,8,0.7350523760655484,2,9,0.8807701253674027,9,10,0.8847153585634485,9,10,0.8847153585634485,8,2,0.8790545912021618,10,8,0.8858935001819866
150,150,150,150,150,2,10,0.8728499335782361,10,3,0.88688223413626,10,3,0.88688223413626,10,9,0.8801237877137873,9,10,0.8801237877137873,10,9,0.8801237877137873,3,10,0.88688223413626,3,10,0.88688223413626,3,10,0.88688223413626,3,10,0.88688223413626,8,11,0.7408828890657138,8,12,0.880981143687975,8,13,0.7286241218812521,8,10,0.881195030857516,8,13,0.7286241218812521,8,12,0.880981143687975,8,12,0.880981143687975,8,12,0.880981143687975,8,7,0.8806349797937277,8,12,0.880981143687975,10,8,0.881195030857516,1,8,0.7271936511509867,2,9,0.8741549353669149,9,10,0.8801237877137873,9,10,0.8801237877137873,8,2,0.8723367040944398,10,8,0.881195030857516
151,151,151,151,151,2,10,0.525821818713903,10,3,0.5503451050578994,10,3,0.5503451050578994,10,9,0.5701619215311062,9,10,0.5701619215311062,10,9,0.5701619215311062,3,10,0.5503451050578994,3,10,0.5503451050578994,3,10,0.5503451050578994,3,10,0.5503451050578994,8,11,0.5630121420994978,8,12,0.5696321601329892,8,13,0.3189790529894866,8,10,0.5699673629228013,8,13,0.3189790529894866,8,12,0.5696321601329892,8,12,0.5696321601329892,8,12,0.5696321601329892,8,7,0.5466278234326707,8,12,0.5696321601329892,10,8,0.5699673629228013,1,8,0.3379069599193265,2,9,0.5282618031038158,9,10,0.5701619215311062,9,10,0.5701619215311062,8,2,0.525184962847975,10,8,0.5699673629228013
152,152,152,152,152,2,10,0.529716920045195,10,3,0.554842435143147,10,3,0.554842435143147,10,9,0.5756581035294803,9,10,0.5756581035294803,10,9,0.5756581035294803,3,10,0.554842435143147,3,10,0.554842435143147,3,10,0.554842435143147,3,10,0.554842435143147,8,11,0.5647830740352362,8,12,0.5750173244253458,8,13,0.3193862098316206,8,10,0.5753782671729666,8,13,0.3193862098316206,8,12,0.5750173244253458,8,12,0.5750173244253458,8,12,0.5750173244253458,8,7,0.5510943153386187,8,12,0.5750173244253458,10,8,0.5753782671729666,1,8,0.3418318200711638,2,9,0.5322143293953444,9,10,0.5756581035294803,9,10,0.5756581035294803,8,2,0.5290558642877585,10,8,0.5753782671729666
153,153,153,153,153,2,10,0.5015139470818726,10,3,0.5280446325390049,10,3,0.5280446325390049,10,9,0.5550522897394867,9,10,0.5550522897394867,10,9,0.5550522897394867,3,10,0.5280446325390049,3,10,0.5280446325390049,3,10,0.5280446325390049,3,10,0.5280446325390049,8,11,0.5381488465269963,8,12,0.5539170114128598,8,13,0.27741396245869765,8,10,0.5543531685161374,8,13,0.27741396245869765,8,12,0.5539170114128598,8,12,0.5539170114128598,8,12,0.5539170114128598,8,7,0.5256175110906572,8,12,0.5539170114128598,10,8,0.5543531685161374,1,8,0.308431107637827,2,9,0.5043435329257298,9,10,0.5550522897394867,9,10,0.5550522897394867,8,2,0.5007805866213462,10,8,0.5543531685161374
154,154,154,154,154,2,10,0.503375538751804,10,3,0.5297815650486648,10,3,0.5297815650486648,10,9,0.5552414649247926,9,10,0.5552414649247926,10,9,0.5552414649247926,3,10,0.5297815650486648,3,10,0.5297815650486648,3,10,0.5297815650486648,3,10,0.5297815650486648,8,11,0.5366815668433779,8,12,0.5541799828484417,8,13,0.2809847058101662,8,10,0.554607401545242,8,13,0.2809847058101662,8,12,0.5541799828484417,8,12,0.5541799828484417,8,12,0.5541799828484417,8,7,0.5268993034030948,8,12,0.5541799828484417,10,8,0.554607401545242,1,8,0.3079588705525246,2,9,0.506151202289187,9,10,0.5552414649247926,9,10,0.5552414649247926,8,2,0.5026501329746366,10,8,0.554607401545242
155,155,155,155,155,2,10,0.48723081604715,10,3,0.5148286425872493,10,3,0.5148286425872493,10,9,0.5443419396030681,9,10,0.5443419396030681,10,9,0.5443419396030681,3,10,0.5148286425872493,3,10,0.5148286425872493,3,10,0.5148286425872493,3,10,0.5148286425872493,8,11,0.515908317973896,8,12,0.5428863717105643,8,13,0.2539226507739569,8,10,0.543380278031598,8,13,0.2539226507739569,8,12,0.5428863717105643,8,12,0.5428863717105643,8,12,0.5428863717105643,8,7,0.5126590626533086,8,12,0.5428863717105643,10,8,0.543380278031598,1,8,0.2852958412348629,2,9,0.49025937219874594,9,10,0.5443419396030681,9,10,0.5443419396030681,8,2,0.4864413258448629,10,8,0.543380278031598
